date,digital_ccy_code,market_code,dt_last_refreshed,time_zone,open,high,low,close,volume,daily_change,intraday_return_pct,daily_return_pct,cumulative_return_pct,intraday_volatility_abs,intraday_volatility_pct,moving_avg_7d,moving_avg_30d
2010-11-10,BTC,USD,2026-05-11,UTC,0.24,0.24,0.24,0.24,0.0,0.0,0.0,14.29,380.0,0.0,0.0,0.27,0.17
2010-11-11,BTC,USD,2026-05-11,UTC,0.22,0.22,0.22,0.22,0.0,0.0,0.0,-7.04,346.2,0.0,0.0,0.27,0.17
2010-11-12,BTC,USD,2026-05-11,UTC,0.27,0.27,0.27,0.27,0.0,0.0,0.0,20.22,436.4,0.0,0.0,0.27,0.18
2010-11-13,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,2.91,452.0,0.0,0.0,0.26,0.18
2010-11-14,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,1.09,458.0,0.0,0.0,0.25,0.19
2010-11-15,BTC,USD,2026-05-11,UTC,0.27,0.27,0.27,0.27,0.0,0.0,0.0,-3.87,436.4,0.0,0.0,0.25,0.2
2010-11-16,BTC,USD,2026-05-11,UTC,0.22,0.22,0.22,0.22,0.0,0.0,0.0,-16.85,346.0,0.0,0.0,0.25,0.2
2010-11-17,BTC,USD,2026-05-11,UTC,0.23,0.23,0.23,0.23,0.0,0.0,0.0,3.09,359.8,0.0,0.0,0.25,0.2
2010-11-18,BTC,USD,2026-05-11,UTC,0.27,0.27,0.27,0.27,0.0,0.0,0.0,16.49,435.6,0.0,0.0,0.26,0.21
2010-11-19,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,4.56,460.0,0.0,0.0,0.26,0.22
2010-11-20,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,1.07,466.0,0.0,0.0,0.26,0.22
2010-11-21,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,-2.19,453.6,0.0,0.0,0.26,0.23
2010-11-22,BTC,USD,2026-05-11,UTC,0.29,0.29,0.29,0.29,0.0,0.0,0.0,4.01,475.8,0.0,0.0,0.26,0.23
2010-11-23,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,-1.7,466.0,0.0,0.0,0.27,0.24
2010-11-24,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,0.0,466.0,0.0,0.0,0.28,0.24
2010-11-25,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,-1.06,460.0,0.0,0.0,0.28,0.25
2010-11-26,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,1.57,468.8,0.0,0.0,0.28,0.25
2010-11-27,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,-0.49,466.0,0.0,0.0,0.28,0.26
2010-11-28,BTC,USD,2026-05-11,UTC,0.27,0.27,0.27,0.27,0.0,0.0,0.0,-4.59,440.0,0.0,0.0,0.28,0.26
2010-11-29,BTC,USD,2026-05-11,UTC,0.23,0.23,0.23,0.23,0.0,0.0,0.0,-14.85,359.8,0.0,0.0,0.27,0.26
2010-11-30,BTC,USD,2026-05-11,UTC,0.21,0.21,0.21,0.21,0.0,0.0,0.0,-9.44,316.4,0.0,0.0,0.26,0.26
2010-12-01,BTC,USD,2026-05-11,UTC,0.23,0.23,0.23,0.23,0.0,0.0,0.0,9.27,355.0,0.0,0.0,0.25,0.26
2010-12-02,BTC,USD,2026-05-11,UTC,0.26,0.26,0.26,0.26,0.0,0.0,0.0,12.09,410.0,0.0,0.0,0.25,0.26
2010-12-03,BTC,USD,2026-05-11,UTC,0.25,0.25,0.25,0.25,0.0,0.0,0.0,-1.53,402.2,0.0,0.0,0.25,0.26
2010-12-04,BTC,USD,2026-05-11,UTC,0.2,0.2,0.2,0.2,0.0,0.0,0.0,-18.36,310.0,0.0,0.0,0.24,0.26
2010-12-05,BTC,USD,2026-05-11,UTC,0.19,0.19,0.19,0.19,0.0,0.0,0.0,-7.32,280.0,0.0,0.0,0.22,0.26
2010-12-06,BTC,USD,2026-05-11,UTC,0.2,0.2,0.2,0.2,0.0,0.0,0.0,7.37,308.0,0.0,0.0,0.22,0.26
2010-12-07,BTC,USD,2026-05-11,UTC,0.23,0.23,0.23,0.23,0.0,0.0,0.0,14.22,366.0,0.0,0.0,0.22,0.25
2010-12-08,BTC,USD,2026-05-11,UTC,0.24,0.24,0.24,0.24,0.0,0.0,0.0,2.49,377.6,0.0,0.0,0.23,0.25
2010-12-09,BTC,USD,2026-05-11,UTC,0.2,0.2,0.2,0.2,0.0,0.0,0.0,-16.25,300.0,0.0,0.0,0.22,0.25
2010-12-10,BTC,USD,2026-05-11,UTC,0.2,0.2,0.2,0.2,0.0,0.0,0.0,2.0,308.0,0.0,0.0,0.21,0.25
2010-12-11,BTC,USD,2026-05-11,UTC,0.23,0.23,0.23,0.23,0.0,0.0,0.0,11.76,356.0,0.0,0.0,0.21,0.25
2010-12-12,BTC,USD,2026-05-11,UTC,0.22,0.22,0.22,0.22,0.0,0.0,0.0,-3.51,340.0,0.0,0.0,0.22,0.25
2010-12-13,BTC,USD,2026-05-11,UTC,0.23,0.23,0.23,0.23,0.0,0.0,0.0,4.5,359.8,0.0,0.0,0.22,0.25
2010-12-14,BTC,USD,2026-05-11,UTC,0.25,0.25,0.25,0.25,0.0,0.0,0.0,7.31,393.4,0.0,0.0,0.22,0.25
2010-12-15,BTC,USD,2026-05-11,UTC,0.24,0.24,0.24,0.24,0.0,0.0,0.0,-3.53,376.0,0.0,0.0,0.22,0.24
2010-12-16,BTC,USD,2026-05-11,UTC,0.25,0.25,0.25,0.25,0.0,0.0,0.0,5.04,400.0,0.0,0.0,0.23,0.25
2010-12-17,BTC,USD,2026-05-11,UTC,0.24,0.24,0.24,0.24,0.0,0.0,0.0,-4.0,380.0,0.0,0.0,0.24,0.25
2010-12-18,BTC,USD,2026-05-11,UTC,0.24,0.24,0.24,0.24,0.0,0.0,0.0,0.42,382.0,0.0,0.0,0.24,0.25
2010-12-19,BTC,USD,2026-05-11,UTC,0.24,0.24,0.24,0.24,0.0,0.0,0.0,-0.37,380.2,0.0,0.0,0.24,0.24
2010-12-20,BTC,USD,2026-05-11,UTC,0.27,0.27,0.27,0.27,0.0,0.0,0.0,11.2,434.0,0.0,0.0,0.25,0.24
2010-12-21,BTC,USD,2026-05-11,UTC,0.24,0.24,0.24,0.24,0.0,0.0,0.0,-10.11,380.0,0.0,0.0,0.25,0.24
2010-12-22,BTC,USD,2026-05-11,UTC,0.25,0.25,0.25,0.25,0.0,0.0,0.0,4.17,400.0,0.0,0.0,0.25,0.24
2010-12-23,BTC,USD,2026-05-11,UTC,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.25,0.24
2010-12-24,BTC,USD,2026-05-11,UTC,0.25,0.25,0.25,0.25,0.0,0.0,0.0,-0.8,396.0,0.0,0.0,0.25,0.24
2010-12-25,BTC,USD,2026-05-11,UTC,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.77,399.8,0.0,0.0,0.25,0.24
2010-12-26,BTC,USD,2026-05-11,UTC,0.26,0.26,0.26,0.26,0.0,0.0,0.0,6.04,430.0,0.0,0.0,0.25,0.24
2010-12-27,BTC,USD,2026-05-11,UTC,0.26,0.26,0.26,0.26,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.25,0.24
2010-12-28,BTC,USD,2026-05-11,UTC,0.28,0.28,0.28,0.28,0.0,0.0,0.0,6.04,462.0,0.0,0.0,0.26,0.24
2010-12-29,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,6.76,500.0,0.0,0.0,0.27,0.24
2010-12-30,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.27,0.24
2010-12-31,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.28,0.24
2011-01-01,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.29,0.25
2011-01-02,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.29,0.25
2011-01-03,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,-1.67,490.0,0.0,0.0,0.3,0.25
2011-01-04,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,1.36,498.0,0.0,0.0,0.3,0.25
2011-01-05,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,498.0,0.0,0.0,0.3,0.26
2011-01-06,BTC,USD,2026-05-11,UTC,0.3,0.3,0.3,0.3,0.0,0.0,0.0,-0.33,496.0,0.0,0.0,0.3,0.26
2011-01-07,BTC,USD,2026-05-11,UTC,0.32,0.32,0.32,0.32,0.0,0.0,0.0,7.38,540.0,0.0,0.0,0.3,0.26
2011-01-08,BTC,USD,2026-05-11,UTC,0.32,0.32,0.32,0.32,0.0,0.0,0.0,0.91,545.8,0.0,0.0,0.3,0.27
2011-01-09,BTC,USD,2026-05-11,UTC,0.32,0.32,0.32,0.32,0.0,0.0,0.0,0.03,546.0,0.0,0.0,0.31,0.27
2011-01-10,BTC,USD,2026-05-11,UTC,0.33,0.33,0.33,0.33,0.0,0.0,0.0,1.11,553.2,0.0,0.0,0.31,0.27
2011-01-11,BTC,USD,2026-05-11,UTC,0.33,0.33,0.33,0.33,0.0,0.0,0.0,0.0,553.2,0.0,0.0,0.32,0.28
2011-01-12,BTC,USD,2026-05-11,UTC,0.32,0.32,0.32,0.32,0.0,0.0,0.0,-2.39,537.6,0.0,0.0,0.32,0.28
2011-01-13,BTC,USD,2026-05-11,UTC,0.32,0.32,0.32,0.32,0.0,0.0,0.0,-0.38,535.2,0.0,0.0,0.32,0.28
2011-01-14,BTC,USD,2026-05-11,UTC,0.4,0.4,0.4,0.4,0.0,0.0,0.0,25.94,700.0,0.0,0.0,0.33,0.29
2011-01-15,BTC,USD,2026-05-11,UTC,0.39,0.39,0.39,0.39,0.0,0.0,0.0,-3.5,672.0,0.0,0.0,0.34,0.29
2011-01-16,BTC,USD,2026-05-11,UTC,0.39,0.39,0.39,0.39,0.0,0.0,0.0,0.21,673.6,0.0,0.0,0.35,0.3
2011-01-17,BTC,USD,2026-05-11,UTC,0.35,0.35,0.35,0.35,0.0,0.0,0.0,-9.64,599.0,0.0,0.0,0.36,0.3
2011-01-18,BTC,USD,2026-05-11,UTC,0.31,0.31,0.31,0.31,0.0,0.0,0.0,-10.44,526.0,0.0,0.0,0.35,0.3
2011-01-19,BTC,USD,2026-05-11,UTC,0.31,0.31,0.31,0.31,0.0,0.0,0.0,0.0,526.0,0.0,0.0,0.35,0.3
2011-01-20,BTC,USD,2026-05-11,UTC,0.39,0.39,0.39,0.39,0.0,0.0,0.0,24.6,680.0,0.0,0.0,0.36,0.31
2011-01-21,BTC,USD,2026-05-11,UTC,0.42,0.42,0.42,0.42,0.0,0.0,0.0,7.67,739.8,0.0,0.0,0.37,0.32
2011-01-22,BTC,USD,2026-05-11,UTC,0.44,0.44,0.44,0.44,0.0,0.0,0.0,5.81,788.6,0.0,0.0,0.37,0.32
2011-01-23,BTC,USD,2026-05-11,UTC,0.44,0.44,0.44,0.44,0.0,0.0,0.0,-0.43,784.8,0.0,0.0,0.38,0.33
2011-01-24,BTC,USD,2026-05-11,UTC,0.42,0.42,0.42,0.42,0.0,0.0,0.0,-5.09,739.8,0.0,0.0,0.39,0.33
2011-01-25,BTC,USD,2026-05-11,UTC,0.41,0.41,0.41,0.41,0.0,0.0,0.0,-2.36,720.0,0.0,0.0,0.41,0.34
2011-01-26,BTC,USD,2026-05-11,UTC,0.42,0.42,0.42,0.42,0.0,0.0,0.0,1.71,734.0,0.0,0.0,0.42,0.34
2011-01-27,BTC,USD,2026-05-11,UTC,0.42,0.42,0.42,0.42,0.0,0.0,0.0,1.01,742.4,0.0,0.0,0.42,0.35
2011-01-28,BTC,USD,2026-05-11,UTC,0.45,0.45,0.45,0.45,0.0,0.0,0.0,5.89,792.0,0.0,0.0,0.43,0.35
2011-01-29,BTC,USD,2026-05-11,UTC,0.44,0.44,0.44,0.44,0.0,0.0,0.0,-1.57,778.0,0.0,0.0,0.43,0.36
2011-01-30,BTC,USD,2026-05-11,UTC,0.48,0.48,0.48,0.48,0.0,0.0,0.0,9.32,859.8,0.0,0.0,0.43,0.36
2011-01-31,BTC,USD,2026-05-11,UTC,0.52,0.52,0.52,0.52,0.0,0.0,0.0,8.36,940.0,0.0,0.0,0.45,0.37
2011-02-01,BTC,USD,2026-05-11,UTC,0.7,0.7,0.7,0.7,0.0,0.0,0.0,34.62,1300.0,0.0,0.0,0.49,0.38
2011-02-02,BTC,USD,2026-05-11,UTC,0.72,0.72,0.72,0.72,0.0,0.0,0.0,2.29,1332.0,0.0,0.0,0.53,0.4
2011-02-03,BTC,USD,2026-05-11,UTC,0.69,0.69,0.69,0.69,0.0,0.0,0.0,-3.63,1280.0,0.0,0.0,0.57,0.41
2011-02-04,BTC,USD,2026-05-11,UTC,0.81,0.81,0.81,0.81,0.0,0.0,0.0,17.54,1522.0,0.0,0.0,0.62,0.43
2011-02-05,BTC,USD,2026-05-11,UTC,0.92,0.92,0.92,0.92,0.0,0.0,0.0,13.44,1740.0,0.0,0.0,0.69,0.45
2011-02-06,BTC,USD,2026-05-11,UTC,0.9,0.9,0.9,0.9,0.0,0.0,0.0,-2.21,1699.4,0.0,0.0,0.75,0.47
2011-02-07,BTC,USD,2026-05-11,UTC,0.89,0.89,0.89,0.89,0.0,0.0,0.0,-1.08,1680.0,0.0,0.0,0.8,0.49
2011-02-08,BTC,USD,2026-05-11,UTC,0.92,0.92,0.92,0.92,0.0,0.0,0.0,3.15,1736.0,0.0,0.0,0.83,0.51
2011-02-09,BTC,USD,2026-05-11,UTC,1.09,1.09,1.09,1.09,0.0,0.0,0.0,18.74,2080.0,0.0,0.0,0.89,0.53
2011-02-10,BTC,USD,2026-05-11,UTC,0.98,0.98,0.98,0.98,0.0,0.0,0.0,-10.06,1860.6,0.0,0.0,0.93,0.55
2011-02-11,BTC,USD,2026-05-11,UTC,1.07,1.07,1.07,1.07,0.0,0.0,0.0,9.15,2040.0,0.0,0.0,0.97,0.58
2011-02-12,BTC,USD,2026-05-11,UTC,1.08,1.08,1.08,1.08,0.0,0.0,0.0,0.93,2059.8,0.0,0.0,0.99,0.61
2011-02-13,BTC,USD,2026-05-11,UTC,1.05,1.05,1.05,1.05,0.0,0.0,0.0,-2.77,2000.0,0.0,0.0,1.01,0.63
2011-02-14,BTC,USD,2026-05-11,UTC,1.07,1.07,1.07,1.07,0.0,0.0,0.0,1.9,2040.0,0.0,0.0,1.04,0.65
2011-02-15,BTC,USD,2026-05-11,UTC,1.05,1.05,1.05,1.05,0.0,0.0,0.0,-1.87,2000.0,0.0,0.0,1.06,0.67
2011-02-16,BTC,USD,2026-05-11,UTC,1.04,1.04,1.04,1.04,0.0,0.0,0.0,-0.48,1990.0,0.0,0.0,1.05,0.7
2011-02-17,BTC,USD,2026-05-11,UTC,1.04,1.04,1.04,1.04,0.0,0.0,0.0,-0.48,1980.0,0.0,0.0,1.06,0.72
2011-02-18,BTC,USD,2026-05-11,UTC,0.9,0.9,0.9,0.9,0.0,0.0,0.0,-13.57,1697.8,0.0,0.0,1.03,0.74
2011-02-19,BTC,USD,2026-05-11,UTC,0.95,0.95,0.95,0.95,0.0,0.0,0.0,5.57,1798.0,0.0,0.0,1.01,0.76
2011-02-20,BTC,USD,2026-05-11,UTC,0.85,0.85,0.85,0.85,0.0,0.0,0.0,-10.43,1600.0,0.0,0.0,0.99,0.77
2011-02-21,BTC,USD,2026-05-11,UTC,0.83,0.83,0.83,0.83,0.0,0.0,0.0,-1.82,1569.0,0.0,0.0,0.95,0.78
2011-02-22,BTC,USD,2026-05-11,UTC,0.87,0.87,0.87,0.87,0.0,0.0,0.0,4.28,1640.4,0.0,0.0,0.93,0.8
2011-02-23,BTC,USD,2026-05-11,UTC,0.9,0.9,0.9,0.9,0.0,0.0,0.0,3.42,1700.0,0.0,0.0,0.91,0.82
2011-02-24,BTC,USD,2026-05-11,UTC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.82,1894.8,0.0,0.0,0.9,0.83
2011-02-25,BTC,USD,2026-05-11,UTC,0.91,0.91,0.91,0.91,0.0,0.0,0.0,-8.65,1722.2,0.0,0.0,0.9,0.85
2011-02-26,BTC,USD,2026-05-11,UTC,0.96,0.96,0.96,0.96,0.0,0.0,0.0,5.15,1816.0,0.0,0.0,0.9,0.87
2011-02-27,BTC,USD,2026-05-11,UTC,0.89,0.89,0.89,0.89,0.0,0.0,0.0,-7.1,1680.0,0.0,0.0,0.91,0.88
2011-02-28,BTC,USD,2026-05-11,UTC,0.86,0.86,0.86,0.86,0.0,0.0,0.0,-3.37,1620.0,0.0,0.0,0.91,0.9
2011-03-01,BTC,USD,2026-05-11,UTC,0.92,0.92,0.92,0.92,0.0,0.0,0.0,7.0,1740.4,0.0,0.0,0.92,0.91
2011-03-02,BTC,USD,2026-05-11,UTC,0.94,0.94,0.94,0.94,0.0,0.0,0.0,2.14,1779.8,0.0,0.0,0.93,0.93
2011-03-03,BTC,USD,2026-05-11,UTC,0.94,0.94,0.94,0.94,0.0,0.0,0.0,-0.09,1778.2,0.0,0.0,0.92,0.93
2011-03-04,BTC,USD,2026-05-11,UTC,0.9,0.9,0.9,0.9,0.0,0.0,0.0,-4.06,1702.0,0.0,0.0,0.92,0.94
2011-03-05,BTC,USD,2026-05-11,UTC,0.91,0.91,0.91,0.91,0.0,0.0,0.0,1.03,1720.6,0.0,0.0,0.91,0.95
2011-03-06,BTC,USD,2026-05-11,UTC,0.9,0.9,0.9,0.9,0.0,0.0,0.0,-1.14,1699.8,0.0,0.0,0.91,0.95
2011-03-07,BTC,USD,2026-05-11,UTC,0.88,0.88,0.88,0.88,0.0,0.0,0.0,-1.66,1670.0,0.0,0.0,0.91,0.95
2011-03-08,BTC,USD,2026-05-11,UTC,0.87,0.87,0.87,0.87,0.0,0.0,0.0,-1.69,1640.0,0.0,0.0,0.91,0.95
2011-03-09,BTC,USD,2026-05-11,UTC,0.86,0.86,0.86,0.86,0.0,0.0,0.0,-0.63,1629.0,0.0,0.0,0.9,0.95
2011-03-10,BTC,USD,2026-05-11,UTC,0.93,0.93,0.93,0.93,0.0,0.0,0.0,7.91,1765.8,0.0,0.0,0.89,0.95
2011-03-11,BTC,USD,2026-05-11,UTC,0.88,0.88,0.88,0.88,0.0,0.0,0.0,-5.67,1660.0,0.0,0.0,0.89,0.94
2011-03-12,BTC,USD,2026-05-11,UTC,0.92,0.92,0.92,0.92,0.0,0.0,0.0,4.32,1736.0,0.0,0.0,0.89,0.94
2011-03-13,BTC,USD,2026-05-11,UTC,0.89,0.89,0.89,0.89,0.0,0.0,0.0,-2.78,1685.0,0.0,0.0,0.89,0.93
2011-03-14,BTC,USD,2026-05-11,UTC,0.89,0.89,0.89,0.89,0.0,0.0,0.0,0.27,1689.8,0.0,0.0,0.89,0.93
2011-03-15,BTC,USD,2026-05-11,UTC,0.87,0.87,0.87,0.87,0.0,0.0,0.0,-2.78,1640.0,0.0,0.0,0.89,0.92
2011-03-16,BTC,USD,2026-05-11,UTC,0.86,0.86,0.86,0.86,0.0,0.0,0.0,-1.15,1620.0,0.0,0.0,0.89,0.91
2011-03-17,BTC,USD,2026-05-11,UTC,0.83,0.83,0.83,0.83,0.0,0.0,0.0,-4.02,1550.8,0.0,0.0,0.88,0.91
2011-03-18,BTC,USD,2026-05-11,UTC,0.82,0.82,0.82,0.82,0.0,0.0,0.0,-1.08,1533.0,0.0,0.0,0.87,0.9
2011-03-19,BTC,USD,2026-05-11,UTC,0.76,0.76,0.76,0.76,0.0,0.0,0.0,-6.31,1430.0,0.0,0.0,0.85,0.89
2011-03-20,BTC,USD,2026-05-11,UTC,0.74,0.74,0.74,0.74,0.0,0.0,0.0,-3.12,1382.2,0.0,0.0,0.82,0.88
2011-03-21,BTC,USD,2026-05-11,UTC,0.76,0.76,0.76,0.76,0.0,0.0,0.0,2.42,1418.0,0.0,0.0,0.81,0.88
2011-03-22,BTC,USD,2026-05-11,UTC,0.81,0.81,0.81,0.81,0.0,0.0,0.0,6.59,1518.0,0.0,0.0,0.8,0.88
2011-03-23,BTC,USD,2026-05-11,UTC,0.85,0.85,0.85,0.85,0.0,0.0,0.0,5.03,1599.4,0.0,0.0,0.8,0.88
2011-03-24,BTC,USD,2026-05-11,UTC,0.87,0.87,0.87,0.87,0.0,0.0,0.0,2.02,1633.8,0.0,0.0,0.8,0.88
2011-03-25,BTC,USD,2026-05-11,UTC,0.88,0.88,0.88,0.88,0.0,0.0,0.0,1.95,1667.6,0.0,0.0,0.81,0.88
2011-03-26,BTC,USD,2026-05-11,UTC,0.86,0.86,0.86,0.86,0.0,0.0,0.0,-3.24,1610.4,0.0,0.0,0.82,0.87
2011-03-27,BTC,USD,2026-05-11,UTC,0.82,0.82,0.82,0.82,0.0,0.0,0.0,-4.12,1540.0,0.0,0.0,0.83,0.87
2011-03-28,BTC,USD,2026-05-11,UTC,0.8,0.8,0.8,0.8,0.0,0.0,0.0,-2.56,1498.0,0.0,0.0,0.84,0.86
2011-03-29,BTC,USD,2026-05-11,UTC,0.79,0.79,0.79,0.79,0.0,0.0,0.0,-0.81,1485.0,0.0,0.0,0.84,0.86
2011-03-30,BTC,USD,2026-05-11,UTC,0.79,0.79,0.79,0.79,0.0,0.0,0.0,-0.35,1479.4,0.0,0.0,0.83,0.86
2011-03-31,BTC,USD,2026-05-11,UTC,0.78,0.78,0.78,0.78,0.0,0.0,0.0,-0.65,1469.2,0.0,0.0,0.82,0.85
2011-04-01,BTC,USD,2026-05-11,UTC,0.77,0.77,0.77,0.77,0.0,0.0,0.0,-1.34,1448.2,0.0,0.0,0.8,0.85
2011-04-02,BTC,USD,2026-05-11,UTC,0.78,0.78,0.78,0.78,0.0,0.0,0.0,1.02,1464.0,0.0,0.0,0.79,0.84
2011-04-03,BTC,USD,2026-05-11,UTC,0.78,0.78,0.78,0.78,0.0,0.0,0.0,-0.38,1458.0,0.0,0.0,0.79,0.84
2011-04-04,BTC,USD,2026-05-11,UTC,0.68,0.68,0.68,0.68,0.0,0.0,0.0,-12.71,1260.0,0.0,0.0,0.77,0.83
2011-04-05,BTC,USD,2026-05-11,UTC,0.71,0.71,0.71,0.71,0.0,0.0,0.0,4.41,1320.0,0.0,0.0,0.76,0.83
2011-04-06,BTC,USD,2026-05-11,UTC,0.74,0.74,0.74,0.74,0.0,0.0,0.0,4.23,1380.0,0.0,0.0,0.75,0.82
2011-04-07,BTC,USD,2026-05-11,UTC,0.75,0.75,0.75,0.75,0.0,0.0,0.0,1.86,1407.6,0.0,0.0,0.75,0.82
2011-04-08,BTC,USD,2026-05-11,UTC,0.75,0.75,0.75,0.75,0.0,0.0,0.0,-0.5,1400.0,0.0,0.0,0.74,0.81
2011-04-09,BTC,USD,2026-05-11,UTC,0.73,0.73,0.73,0.73,0.0,0.0,0.0,-2.67,1360.0,0.0,0.0,0.73,0.81
2011-04-10,BTC,USD,2026-05-11,UTC,0.74,0.74,0.74,0.74,0.0,0.0,0.0,0.95,1373.8,0.0,0.0,0.73,0.8
2011-04-11,BTC,USD,2026-05-11,UTC,0.77,0.77,0.77,0.77,0.0,0.0,0.0,4.49,1440.0,0.0,0.0,0.74,0.8
2011-04-12,BTC,USD,2026-05-11,UTC,0.86,0.86,0.86,0.86,0.0,0.0,0.0,11.69,1620.0,0.0,0.0,0.76,0.79
2011-04-13,BTC,USD,2026-05-11,UTC,0.92,0.92,0.92,0.92,0.0,0.0,0.0,7.27,1745.0,0.0,0.0,0.79,0.8
2011-04-14,BTC,USD,2026-05-11,UTC,1.0,1.0,1.0,1.0,0.0,0.0,0.0,8.4,1900.0,0.0,0.0,0.82,0.8
2011-04-15,BTC,USD,2026-05-11,UTC,0.99,0.99,0.99,0.99,0.0,0.0,0.0,-1.01,1879.8,0.0,0.0,0.86,0.8
2011-04-16,BTC,USD,2026-05-11,UTC,1.05,1.05,1.05,1.05,0.0,0.0,0.0,6.06,1999.8,0.0,0.0,0.9,0.81
2011-04-17,BTC,USD,2026-05-11,UTC,1.11,1.11,1.11,1.11,0.0,0.0,0.0,5.94,2124.6,0.0,0.0,0.96,0.82
2011-04-18,BTC,USD,2026-05-11,UTC,1.16,1.16,1.16,1.16,0.0,0.0,0.0,4.47,2224.0,0.0,0.0,1.01,0.84
2011-04-19,BTC,USD,2026-05-11,UTC,1.2,1.2,1.2,1.2,0.0,0.0,0.0,3.09,2295.8,0.0,0.0,1.06,0.85
2011-04-20,BTC,USD,2026-05-11,UTC,1.14,1.14,1.14,1.14,0.0,0.0,0.0,-4.66,2184.2,0.0,0.0,1.09,0.86
2011-04-21,BTC,USD,2026-05-11,UTC,1.21,1.21,1.21,1.21,0.0,0.0,0.0,5.95,2320.0,0.0,0.0,1.12,0.88
2011-04-22,BTC,USD,2026-05-11,UTC,1.41,1.41,1.41,1.41,0.0,0.0,0.0,16.45,2718.0,0.0,0.0,1.18,0.9
2011-04-23,BTC,USD,2026-05-11,UTC,1.7,1.7,1.7,1.7,0.0,0.0,0.0,20.66,3300.2,0.0,0.0,1.28,0.92
2011-04-24,BTC,USD,2026-05-11,UTC,1.63,1.63,1.63,1.63,0.0,0.0,0.0,-4.12,3160.2,0.0,0.0,1.35,0.95
2011-04-25,BTC,USD,2026-05-11,UTC,1.56,1.56,1.56,1.56,0.0,0.0,0.0,-4.36,3018.0,0.0,0.0,1.41,0.97
2011-04-26,BTC,USD,2026-05-11,UTC,1.79,1.79,1.79,1.79,0.0,0.0,0.0,15.13,3489.8,0.0,0.0,1.49,1.0
2011-04-27,BTC,USD,2026-05-11,UTC,1.9,1.9,1.9,1.9,0.0,0.0,0.0,5.86,3700.0,0.0,0.0,1.6,1.04
2011-04-28,BTC,USD,2026-05-11,UTC,2.21,2.21,2.21,2.21,0.0,0.0,0.0,16.35,4321.2,0.0,0.0,1.74,1.09
2011-04-29,BTC,USD,2026-05-11,UTC,2.88,2.88,2.88,2.88,0.0,0.0,0.0,30.28,5660.0,0.0,0.0,1.95,1.16
2011-04-30,BTC,USD,2026-05-11,UTC,3.5,3.5,3.5,3.5,0.0,0.0,0.0,21.53,6900.0,0.0,0.0,2.21,1.25
2011-05-01,BTC,USD,2026-05-11,UTC,3.03,3.03,3.03,3.03,0.0,0.0,0.0,-13.34,5966.2,0.0,0.0,2.41,1.32
2011-05-02,BTC,USD,2026-05-11,UTC,3.2,3.2,3.2,3.2,0.0,0.0,0.0,5.5,6300.0,0.0,0.0,2.65,1.4
2011-05-03,BTC,USD,2026-05-11,UTC,3.41,3.41,3.41,3.41,0.0,0.0,0.0,6.56,6720.0,0.0,0.0,2.88,1.49
2011-05-04,BTC,USD,2026-05-11,UTC,3.41,3.41,3.41,3.41,0.0,0.0,0.0,-0.11,6712.2,0.0,0.0,3.09,1.58
2011-05-05,BTC,USD,2026-05-11,UTC,3.33,3.33,3.33,3.33,0.0,0.0,0.0,-2.15,6566.0,0.0,0.0,3.25,1.67
2011-05-06,BTC,USD,2026-05-11,UTC,3.45,3.45,3.45,3.45,0.0,0.0,0.0,3.51,6800.0,0.0,0.0,3.33,1.76
