data,source,country_name,country_code,indicator_name,indicator_code,year,population_density
Population Density,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Population density (people per sq. km of land area),EN.POP.DNST,2022,71.2696960585184
Population Density,World Bank Open Data,Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,2022,46.3636431226766
Population Density,World Bank Open Data,Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,2022,2.2046394565685
Population Density,World Bank Open Data,Northern Mariana Islands,MNP,Population density (people per sq. km of land area),EN.POP.DNST,2022,100.169565217391
Population Density,World Bank Open Data,Mozambique,MOZ,Population density (people per sq. km of land area),EN.POP.DNST,2022,41.5273099519316
Population Density,World Bank Open Data,Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,2022,4.73041331134181
Population Density,World Bank Open Data,Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,2022,632.209814722083
Population Density,World Bank Open Data,Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,2022,218.166397963513
Population Density,World Bank Open Data,Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,2022,105.601865773855
Population Density,World Bank Open Data,North America,NAC,Population density (people per sq. km of land area),EN.POP.DNST,2022,20.7969661757296
Population Density,World Bank Open Data,Namibia,NAM,Population density (people per sq. km of land area),EN.POP.DNST,2022,3.50989566252475
Population Density,World Bank Open Data,New Caledonia,NCL,Population density (people per sq. km of land area),EN.POP.DNST,2022,15.7069474835886
Population Density,World Bank Open Data,Niger,NER,Population density (people per sq. km of land area),EN.POP.DNST,2022,19.9826107207705
Population Density,World Bank Open Data,Nigeria,NGA,Population density (people per sq. km of land area),EN.POP.DNST,2022,245.013445765671
Population Density,World Bank Open Data,Nicaragua,NIC,Population density (people per sq. km of land area),EN.POP.DNST,2022,55.9303141100216
Population Density,World Bank Open Data,Netherlands,NLD,Population density (people per sq. km of land area),EN.POP.DNST,2022,525.719691119691
Population Density,World Bank Open Data,Norway,NOR,Population density (people per sq. km of land area),EN.POP.DNST,2022,14.9809948664452
Population Density,World Bank Open Data,Nepal,NPL,Population density (people per sq. km of land area),EN.POP.DNST,2022,207.292891524241
Population Density,World Bank Open Data,Nauru,NRU,Population density (people per sq. km of land area),EN.POP.DNST,2022,590.05
Population Density,World Bank Open Data,New Zealand,NZL,Population density (people per sq. km of land area),EN.POP.DNST,2022,19.299305001709
Population Density,World Bank Open Data,OECD members,OED,Population density (people per sq. km of land area),EN.POP.DNST,2022,39.0414645392003
Population Density,World Bank Open Data,Oman,OMN,Population density (people per sq. km of land area),EN.POP.DNST,2022,15.2834442649435
Population Density,World Bank Open Data,Other small states,OSS,Population density (people per sq. km of land area),EN.POP.DNST,2022,46.1953342694381
Population Density,World Bank Open Data,Pakistan,PAK,Population density (people per sq. km of land area),EN.POP.DNST,2022,316.133077781237
Population Density,World Bank Open Data,Panama,PAN,Population density (people per sq. km of land area),EN.POP.DNST,2022,59.3255998921542
Population Density,World Bank Open Data,Peru,PER,Population density (people per sq. km of land area),EN.POP.DNST,2022,26.1526859375
Population Density,World Bank Open Data,Philippines,PHL,Population density (people per sq. km of land area),EN.POP.DNST,2022,382.21262367106
Population Density,World Bank Open Data,Palau,PLW,Population density (people per sq. km of land area),EN.POP.DNST,2022,38.6065217391304
Population Density,World Bank Open Data,Papua New Guinea,PNG,Population density (people per sq. km of land area),EN.POP.DNST,2022,22.5305149494325
Population Density,World Bank Open Data,Poland,POL,Population density (people per sq. km of land area),EN.POP.DNST,2022,120.297131562612
Population Density,World Bank Open Data,Pre-demographic dividend,PRE,Population density (people per sq. km of land area),EN.POP.DNST,2022,51.7611956981529
Population Density,World Bank Open Data,Puerto Rico (US),PRI,Population density (people per sq. km of land area),EN.POP.DNST,2022,363.03686583991
Population Density,World Bank Open Data,"Korea, Dem. People's Rep.",PRK,Population density (people per sq. km of land area),EN.POP.DNST,2022,218.659953492235
Population Density,World Bank Open Data,Portugal,PRT,Population density (people per sq. km of land area),EN.POP.DNST,2022,113.904957775507
Population Density,World Bank Open Data,Paraguay,PRY,Population density (people per sq. km of land area),EN.POP.DNST,2022,17.0713596633508
Population Density,World Bank Open Data,West Bank and Gaza,PSE,Population density (people per sq. km of land area),EN.POP.DNST,2022,837.114024896266
Population Density,World Bank Open Data,Pacific island small states,PSS,Population density (people per sq. km of land area),EN.POP.DNST,2022,41.4037256430242
Population Density,World Bank Open Data,Post-demographic dividend,PST,Population density (people per sq. km of land area),EN.POP.DNST,2022,35.851172647342
Population Density,World Bank Open Data,French Polynesia,PYF,Population density (people per sq. km of land area),EN.POP.DNST,2022,80.7772976087583
Population Density,World Bank Open Data,Qatar,QAT,Population density (people per sq. km of land area),EN.POP.DNST,2022,231.273542210618
Population Density,World Bank Open Data,Romania,ROU,Population density (people per sq. km of land area),EN.POP.DNST,2022,82.7907771210014
Population Density,World Bank Open Data,Russian Federation,RUS,Population density (people per sq. km of land area),EN.POP.DNST,2022,8.80735653394086
Population Density,World Bank Open Data,Rwanda,RWA,Population density (people per sq. km of land area),EN.POP.DNST,2022,553.345358735306
Population Density,World Bank Open Data,South Asia,SAS,Population density (people per sq. km of land area),EN.POP.DNST,2022,492.382623595388
Population Density,World Bank Open Data,Saudi Arabia,SAU,Population density (people per sq. km of land area),EN.POP.DNST,2022,14.9673785522564
Population Density,World Bank Open Data,Sudan,SDN,Population density (people per sq. km of land area),EN.POP.DNST,2022,26.4364807280514
Population Density,World Bank Open Data,Senegal,SEN,Population density (people per sq. km of land area),EN.POP.DNST,2022,91.6797538046019
Population Density,World Bank Open Data,Singapore,SGP,Population density (people per sq. km of land area),EN.POP.DNST,2022,7851.00557103064
Population Density,World Bank Open Data,Solomon Islands,SLB,Population density (people per sq. km of land area),EN.POP.DNST,2022,27.9051804215791
Population Density,World Bank Open Data,Sierra Leone,SLE,Population density (people per sq. km of land area),EN.POP.DNST,2022,114.66898032696
Population Density,World Bank Open Data,El Salvador,SLV,Population density (people per sq. km of land area),EN.POP.DNST,2022,303.104198841699
Population Density,World Bank Open Data,San Marino,SMR,Population density (people per sq. km of land area),EN.POP.DNST,2022,562.583333333333
Population Density,World Bank Open Data,"Somalia, Fed. Rep.",SOM,Population density (people per sq. km of land area),EN.POP.DNST,2022,28.3767924889215
Population Density,World Bank Open Data,Serbia,SRB,Population density (people per sq. km of land area),EN.POP.DNST,2022,79.2537638244738
Population Density,World Bank Open Data,Sub-Saharan Africa (excluding high income),SSA,Population density (people per sq. km of land area),EN.POP.DNST,2022,48.4892611584016
Population Density,World Bank Open Data,South Sudan,SSD,Population density (people per sq. km of land area),EN.POP.DNST,2022,17.4405029038026
Population Density,World Bank Open Data,Sub-Saharan Africa,SSF,Population density (people per sq. km of land area),EN.POP.DNST,2022,51.4509903312293
Population Density,World Bank Open Data,Small states,SST,Population density (people per sq. km of land area),EN.POP.DNST,2022,26.9157002086878
Population Density,World Bank Open Data,Sao Tome and Principe,STP,Population density (people per sq. km of land area),EN.POP.DNST,2022,235.734375
Population Density,World Bank Open Data,Suriname,SUR,Population density (people per sq. km of land area),EN.POP.DNST,2022,3.88245766041872
Population Density,World Bank Open Data,Slovak Republic,SVK,Population density (people per sq. km of land area),EN.POP.DNST,2022,112.973211314476
Population Density,World Bank Open Data,Slovenia,SVN,Population density (people per sq. km of land area),EN.POP.DNST,2022,104.888460698039
Population Density,World Bank Open Data,Sweden,SWE,Population density (people per sq. km of land area),EN.POP.DNST,2022,25.7487256923983
Population Density,World Bank Open Data,Eswatini,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,2022,70.8672674418605
Population Density,World Bank Open Data,Sint Maarten (Dutch part),SXM,Population density (people per sq. km of land area),EN.POP.DNST,2022,1239.38235294118
Population Density,World Bank Open Data,Seychelles,SYC,Population density (people per sq. km of land area),EN.POP.DNST,2022,260.604347826087
Population Density,World Bank Open Data,Syrian Arab Republic,SYR,Population density (people per sq. km of land area),EN.POP.DNST,2022,122.323002777324
Population Density,World Bank Open Data,Turks and Caicos Islands,TCA,Population density (people per sq. km of land area),EN.POP.DNST,2022,48.26
Population Density,World Bank Open Data,Chad,TCD,Population density (people per sq. km of land area),EN.POP.DNST,2022,14.6563818297332
Population Density,World Bank Open Data,East Asia & Pacific (IDA & IBRD countries),TEA,Population density (people per sq. km of land area),EN.POP.DNST,2022,132.689192865033
Population Density,World Bank Open Data,Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,2022,20.053774732316
Population Density,World Bank Open Data,Togo,TGO,Population density (people per sq. km of land area),EN.POP.DNST,2022,167.121492921493
Population Density,World Bank Open Data,Thailand,THA,Population density (people per sq. km of land area),EN.POP.DNST,2022,140.412474309538
Population Density,World Bank Open Data,Tajikistan,TJK,Population density (people per sq. km of land area),EN.POP.DNST,2022,73.3642337344189
Population Density,World Bank Open Data,Turkmenistan,TKM,Population density (people per sq. km of land area),EN.POP.DNST,2022,15.3856808460835
Population Density,World Bank Open Data,Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,2022,32.0247780918987
Population Density,World Bank Open Data,Timor-Leste,TLS,Population density (people per sq. km of land area),EN.POP.DNST,2022,92.0843981170141
Population Density,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Population density (people per sq. km of land area),EN.POP.DNST,2022,70.7680179688465
Population Density,World Bank Open Data,Tonga,TON,Population density (people per sq. km of land area),EN.POP.DNST,2022,145.891666666667
Population Density,World Bank Open Data,South Asia (IDA & IBRD),TSA,Population density (people per sq. km of land area),EN.POP.DNST,2022,492.382623595388
