data,source,country_name,country_code,indicator_name,indicator_code,year,gdp_per_capita
GDP per Capita,World Bank Open Data,Sri Lanka,LKA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3847.60137695639
GDP per Capita,World Bank Open Data,Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2121.61421722256
GDP per Capita,World Bank Open Data,Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4732.82727829687
GDP per Capita,World Bank Open Data,Lesotho,LSO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,918.582574704447
GDP per Capita,World Bank Open Data,Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,9873.93519864422
GDP per Capita,World Bank Open Data,Lithuania,LTU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,20428.6478157394
GDP per Capita,World Bank Open Data,Luxembourg,LUX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,116860.02817236
GDP per Capita,World Bank Open Data,Latvia,LVA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,17564.2321549354
GDP per Capita,World Bank Open Data,"Macao SAR, China",MAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,36883.6652578543
GDP per Capita,World Bank Open Data,Morocco,MAR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3268.0302734375
GDP per Capita,World Bank Open Data,Monaco,MCO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,176891.886538492
GDP per Capita,World Bank Open Data,Moldova,MDA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4375.7788930524
GDP per Capita,World Bank Open Data,Madagascar,MDG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,450.771615201509
GDP per Capita,World Bank Open Data,Maldives,MDV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7393.8886543933
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan",MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4742.76402632259
GDP per Capita,World Bank Open Data,Mexico,MEX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8841.27075039868
GDP per Capita,World Bank Open Data,Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5661.96787336674
GDP per Capita,World Bank Open Data,Middle income,MIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5134.62007912707
GDP per Capita,World Bank Open Data,North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6659.59651070776
GDP per Capita,World Bank Open Data,Mali,MLI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,953.242943290974
GDP per Capita,World Bank Open Data,Malta,MLT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,31823.4363934505
GDP per Capita,World Bank Open Data,Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1490.21683599469
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2408.49731335268
GDP per Capita,World Bank Open Data,Montenegro,MNE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,7538.53635992191
GDP per Capita,World Bank Open Data,Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4001.25193077703
GDP per Capita,World Bank Open Data,Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,18220.8382427201
GDP per Capita,World Bank Open Data,Mozambique,MOZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,462.433876479921
GDP per Capita,World Bank Open Data,Mauritania,MRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1795.76459566714
GDP per Capita,World Bank Open Data,Mauritius,MUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,9135.84773751062
GDP per Capita,World Bank Open Data,Malawi,MWI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,602.507478176106
GDP per Capita,World Bank Open Data,Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,9957.52626697613
GDP per Capita,World Bank Open Data,North America,NAC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,61468.3372208474
GDP per Capita,World Bank Open Data,Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3878.58982993966
GDP per Capita,World Bank Open Data,New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,33270.330597637
GDP per Capita,World Bank Open Data,Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,579.512495758236
GDP per Capita,World Bank Open Data,Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2797.18458068686
GDP per Capita,World Bank Open Data,Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1938.44704754382
GDP per Capita,World Bank Open Data,Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,53467.9277413737
GDP per Capita,World Bank Open Data,Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,68340.0181033702
GDP per Capita,World Bank Open Data,Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1154.21517578318
GDP per Capita,World Bank Open Data,Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,10709.068810538
GDP per Capita,World Bank Open Data,New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,41997.7830324279
GDP per Capita,World Bank Open Data,OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,38597.246423496
GDP per Capita,World Bank Open Data,Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16784.8630630058
GDP per Capita,World Bank Open Data,Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,11770.4564127379
GDP per Capita,World Bank Open Data,Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1278.39735206896
GDP per Capita,World Bank Open Data,Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,13290.5608397749
GDP per Capita,World Bank Open Data,Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6133.32552410183
GDP per Capita,World Bank Open Data,Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3227.57910235199
GDP per Capita,World Bank Open Data,Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,14708.2119536914
GDP per Capita,World Bank Open Data,Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2429.61134585269
GDP per Capita,World Bank Open Data,Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,16150.9304813473
GDP per Capita,World Bank Open Data,Pre-demographic dividend,PRE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1496.33767488397
GDP per Capita,World Bank Open Data,Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,31427.1130762831
GDP per Capita,World Bank Open Data,Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,22299.4044062173
GDP per Capita,World Bank Open Data,Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5365.47220721104
GDP per Capita,World Bank Open Data,West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3233.56863835858
GDP per Capita,World Bank Open Data,Pacific island small states,PSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3592.04110507296
GDP per Capita,World Bank Open Data,Post-demographic dividend,PST,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,44743.738932431
GDP per Capita,World Bank Open Data,French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,19966.4838503859
GDP per Capita,World Bank Open Data,Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,51683.5681078949
GDP per Capita,World Bank Open Data,Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,13009.1770573223
GDP per Capita,World Bank Open Data,Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,10108.3271484375
GDP per Capita,World Bank Open Data,Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,778.701498925026
GDP per Capita,World Bank Open Data,South Asia,SAS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1957.20343722686
GDP per Capita,World Bank Open Data,Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,24338.8307301067
GDP per Capita,World Bank Open Data,Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,577.795227050781
GDP per Capita,World Bank Open Data,Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1461.08720350553
GDP per Capita,World Bank Open Data,Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,61410.0792630788
GDP per Capita,World Bank Open Data,Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2063.32780991967
GDP per Capita,World Bank Open Data,Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,845.277557920549
GDP per Capita,World Bank Open Data,El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3997.19279583709
GDP per Capita,World Bank Open Data,San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,44326.9556746411
GDP per Capita,World Bank Open Data,"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,518.16113333875
GDP per Capita,World Bank Open Data,Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8098.70955668849
GDP per Capita,World Bank Open Data,Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1716.50863861427
GDP per Capita,World Bank Open Data,Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1627.34569596297
GDP per Capita,World Bank Open Data,Small states,SST,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,10723.093901861
GDP per Capita,World Bank Open Data,Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2167.22001796925
GDP per Capita,World Bank Open Data,Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4755.39221710693
GDP per Capita,World Bank Open Data,Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,19735.4858280801
GDP per Capita,World Bank Open Data,Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,25392.0651093612
GDP per Capita,World Bank Open Data,Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,52568.5726980146
GDP per Capita,World Bank Open Data,Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3466.56936278145
GDP per Capita,World Bank Open Data,Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,30150.8998380477
GDP per Capita,World Bank Open Data,Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,14041.4754074575
GDP per Capita,World Bank Open Data,Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,572.355289831901
GDP per Capita,World Bank Open Data,Turks and Caicos Islands,TCA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,20690.9160546118
GDP per Capita,World Bank Open Data,Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,866.947814890409
GDP per Capita,World Bank Open Data,East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8485.32855185979
GDP per Capita,World Bank Open Data,Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8478.35038656806
GDP per Capita,World Bank Open Data,Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,863.468665870276
GDP per Capita,World Bank Open Data,Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6985.64393892574
GDP per Capita,World Bank Open Data,Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,834.311715460625
GDP per Capita,World Bank Open Data,Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5972.72356566861
GDP per Capita,World Bank Open Data,Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,6964.3711102796
GDP per Capita,World Bank Open Data,Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1630.86938521256
GDP per Capita,World Bank Open Data,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2402.73480964452
GDP per Capita,World Bank Open Data,Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4792.35854741522
GDP per Capita,World Bank Open Data,South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1957.20343722686
GDP per Capita,World Bank Open Data,Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1627.34569596297
GDP per Capita,World Bank Open Data,Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,15283.6270531554
GDP per Capita,World Bank Open Data,Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3548.65363663803
GDP per Capita,World Bank Open Data,Turkiye,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8798.11791709313
GDP per Capita,World Bank Open Data,Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4976.11254109571
GDP per Capita,World Bank Open Data,Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1117.41528320313
GDP per Capita,World Bank Open Data,Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,845.766463890124
GDP per Capita,World Bank Open Data,Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3709.76928710938
GDP per Capita,World Bank Open Data,Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8346.18727671435
GDP per Capita,World Bank Open Data,Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,15757.5355995779
GDP per Capita,World Bank Open Data,United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,63515.9491807833
GDP per Capita,World Bank Open Data,Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1978.28051860763
GDP per Capita,World Bank Open Data,St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,8351.20324040982
GDP per Capita,World Bank Open Data,"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,1506.0436210041
GDP per Capita,World Bank Open Data,Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,39787.3741650202
GDP per Capita,World Bank Open Data,Viet Nam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3534.03953482647
GDP per Capita,World Bank Open Data,Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,3042.98711598286
GDP per Capita,World Bank Open Data,World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,10937.6846205191
GDP per Capita,World Bank Open Data,Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4099.59660548583
GDP per Capita,World Bank Open Data,Kosovo,XKX,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,4310.88963754863
GDP per Capita,World Bank Open Data,South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,5580.60383075189
GDP per Capita,World Bank Open Data,Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,951.644316655957
GDP per Capita,World Bank Open Data,Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,2020,2059.67445384499
GDP per Capita,World Bank Open Data,Aruba,ABW,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,26749.3296093118
GDP per Capita,World Bank Open Data,Africa Eastern and Southern,AFE,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,1562.41617477738
GDP per Capita,World Bank Open Data,Afghanistan,AFG,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,356.496214115892
GDP per Capita,World Bank Open Data,Africa Western and Central,AFW,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,2112.79407637079
GDP per Capita,World Bank Open Data,Angola,AGO,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,2303.90812662776
GDP per Capita,World Bank Open Data,Albania,ALB,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,7242.45513146613
GDP per Capita,World Bank Open Data,Andorra,AND,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,42425.7066454357
GDP per Capita,World Bank Open Data,Arab World,ARB,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,6697.41498492196
GDP per Capita,World Bank Open Data,United Arab Emirates,ARE,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,44118.5047192771
GDP per Capita,World Bank Open Data,Argentina,ARG,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,10738.0179223384
GDP per Capita,World Bank Open Data,Armenia,ARM,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,4685.17997128509
GDP per Capita,World Bank Open Data,American Samoa,ASM,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,15236.1604875571
GDP per Capita,World Bank Open Data,Antigua and Barbuda,ATG,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,17348.6006987182
GDP per Capita,World Bank Open Data,Australia,AUS,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,60758.9044397144
GDP per Capita,World Bank Open Data,Austria,AUT,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,53648.6437976214
GDP per Capita,World Bank Open Data,Azerbaijan,AZE,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,5408.04535175023
GDP per Capita,World Bank Open Data,Burundi,BDI,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,264.980379269655
GDP per Capita,World Bank Open Data,Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,51658.238294958
GDP per Capita,World Bank Open Data,Benin,BEN,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,1318.65158075198
GDP per Capita,World Bank Open Data,Burkina Faso,BFA,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,895.535288442991
GDP per Capita,World Bank Open Data,Bangladesh,BGD,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,2482.84917843357
GDP per Capita,World Bank Open Data,Bulgaria,BGR,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,12966.1457543396
GDP per Capita,World Bank Open Data,Bahrain,BHR,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,27147.8083882286
GDP per Capita,World Bank Open Data,"Bahamas, The",BHS,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,30367.8605757708
GDP per Capita,World Bank Open Data,Bosnia and Herzegovina,BIH,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,7295.34378682258
GDP per Capita,World Bank Open Data,Belarus,BLR,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,7489.71894713888
GDP per Capita,World Bank Open Data,Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,6142.98930557031
GDP per Capita,World Bank Open Data,Bermuda,BMU,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,112765.08167306
GDP per Capita,World Bank Open Data,Bolivia,BOL,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,4010.76053686204
GDP per Capita,World Bank Open Data,Brazil,BRA,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,7972.53696080695
GDP per Capita,World Bank Open Data,Barbados,BRB,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,21079.6145271791
GDP per Capita,World Bank Open Data,Brunei Darussalam,BRN,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,31006.9636289785
GDP per Capita,World Bank Open Data,Bhutan,BTN,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,3570.61257980872
GDP per Capita,World Bank Open Data,Botswana,BWA,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,7807.88794570471
GDP per Capita,World Bank Open Data,Central African Republic,CAF,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,492.263142830507
GDP per Capita,World Bank Open Data,Canada,CAN,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,52886.6616372703
GDP per Capita,World Bank Open Data,Central Europe and the Baltics,CEB,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,19223.9274030651
GDP per Capita,World Bank Open Data,Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,93664.7736696111
GDP per Capita,World Bank Open Data,Channel Islands,CHI,GDP per capita (current US$),NY.GDP.PCAP.CD,2021,66915.3963925722
